experiment,month,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
issue_cycle,5,30.0,59,0.12716445079248076,0.12740430844638315,0.00023985765390236832,0.014151601580239731,3,3,0,11
issue_cycle,5,31.0,60,0.1463104228042242,0.15176499247316752,0.005454569668943305,0.32727418013659826,6,2,4,11
issue_cycle,5,32.0,67,0.1436977386892737,0.13784148168200636,-0.0058562570072673925,-0.3923692194869153,6,2,4,11
issue_cycle,5,33.0,68,0.16040960177955194,0.1658215434322818,0.005411941652729857,0.3680120323856303,2,7,-5,11
issue_cycle,5,34.0,74,0.14468248076007156,0.1412441736077893,-0.0034383071522822686,-0.2544347292688879,8,5,3,11
issue_cycle,5,35.0,74,0.12262434235058772,0.12659121492709877,0.003966872576511026,0.29354857066181594,7,6,1,11
issue_cycle,6,12.0,60,0.11869245867206989,0.12198199133358169,0.003289532661511795,0.1973719596907077,0,7,-7,11
issue_cycle,6,13.0,60,0.1320865432199315,0.13254458653755083,0.00045804331761933,0.0274825990571598,3,3,0,11
issue_cycle,6,14.0,59,0.1196445053654211,0.11908044269214223,-0.0005640626732788675,-0.03327969772345318,5,2,3,11
issue_cycle,6,15.0,61,0.11768206950532747,0.11452053891035555,-0.00316153059497192,-0.19285336629328712,5,2,3,11
issue_cycle,6,16.0,59,0.13766284791712177,0.13613817160363706,-0.0015246763134847154,-0.0899559024955982,4,1,3,11
issue_cycle,6,17.0,58,0.12384727240646987,0.12211965354790313,-0.0017276188585667296,-0.10020189379687032,1,3,-2,11
issue_cycle,6,18.0,45,0.13825371145607296,0.1410974765180247,0.0028437650619517647,0.1279694277878294,1,4,-3,11
issue_cycle,6,19.0,39,0.12420753278074975,0.12861305837373052,0.0044055255929807725,0.17181549812625013,1,4,-3,11
issue_cycle,6,20.0,28,0.11911286066878161,0.12777164517739475,0.008658784508613121,0.24244596624116738,0,4,-4,11
issue_cycle,6,21.0,22,0.15686851684759448,0.1603213744464701,0.0034528575988756072,0.07596286717526336,0,0,0,11
issue_cycle,6,22.0,24,0.10651397747093504,0.1134114557365624,0.006897478265627372,0.16553947837505692,0,1,-1,11
issue_cycle,6,23.0,24,0.07856123341568796,0.07911988027523228,0.0005586468595443246,0.013407524629063791,3,3,0,11
issue_cycle,6,24.0,18,0.07840734080491849,0.08671467589504783,0.008307335090129335,0.14953203162232803,0,2,-2,11
issue_cycle,6,25.0,25,0.09814777814236997,0.10231504495612001,0.004167266813750031,0.10418167034375078,1,0,1,11
issue_cycle,6,26.0,26,0.09533370178879665,0.1018621386368834,0.006528436848086763,0.16973935805025583,1,2,-1,11
issue_cycle,6,27.0,28,0.1385309592162988,0.14641763074977873,0.007886671533479977,0.22082680293743934,2,3,-1,11
issue_cycle,6,28.0,29,0.1352861493134756,0.13866705628036777,0.0033809069668921544,0.09804630203987248,0,1,-1,11
issue_cycle,6,29.0,36,0.1283406467012023,0.13170643945160526,0.0033657927504029427,0.12116853901450594,1,2,-1,11
issue_cycle,6,30.0,31,0.13941814557826118,0.14555613185600058,0.006137986277739408,0.19027757460992165,2,1,1,11
issue_cycle,6,31.0,34,0.1496736857546388,0.1547732300559379,0.005099544301299093,0.17338450624416915,1,2,-1,11
issue_cycle,6,32.0,42,0.1334165408844743,0.141215885287634,0.007799344403159729,0.32757246493270864,2,3,-1,11
issue_cycle,6,33.0,52,0.11216432263007364,0.11119642583211922,-0.0009678967979544304,-0.05033063349363038,4,5,-1,11
issue_cycle,6,34.0,54,0.12563002335251378,0.13267449755961871,0.0070444742071049515,0.3804016071836674,0,4,-4,11
issue_cycle,6,35.0,56,0.10802763855785218,0.1108004364631842,0.002772797905332025,0.1552766826985934,0,5,-5,11
issue_cycle,7,12.0,73,0.1133586124755263,0.11572609036050556,0.0023674778849792715,0.17282588560348683,7,10,-3,11
issue_cycle,7,13.0,73,0.13088709305650156,0.13692562878781406,0.0060385357313125125,0.44081310838581345,2,5,-3,11
issue_cycle,7,14.0,72,0.14492444541694052,0.1515607226425341,0.006636277225593592,0.4778119602427386,4,6,-2,11
issue_cycle,7,15.0,73,0.13928337081131445,0.14420821019992017,0.0049248393886057,0.3595132753682161,6,5,1,11
issue_cycle,7,16.0,73,0.12846110752107306,0.1278941664241373,-0.0005669410969357333,-0.04138670007630853,7,7,0,11
issue_cycle,7,17.0,68,0.13594523412947215,0.1291238903955186,-0.0068213437339535695,-0.46385137390884273,3,6,-3,11
issue_cycle,7,18.0,69,0.1628924430586497,0.15091421569764807,-0.011978227361001648,-0.8264976879091137,6,4,2,11
issue_cycle,7,19.0,69,0.16126969364748917,0.15352248365577123,-0.007747209991717914,-0.5345574894285361,5,2,3,11
issue_cycle,7,20.0,65,0.12499050709948532,0.12386274245328155,-0.0011277646462037622,-0.07330470200324454,5,6,-1,11
issue_cycle,7,21.0,67,0.13093876439837543,0.12638940457323858,-0.004549359825136833,-0.30480710828416785,3,3,0,11
issue_cycle,7,22.0,60,0.14216508643242837,0.1384765420910904,-0.0036885443413379932,-0.2213126604802796,11,3,8,11
issue_cycle,7,23.0,58,0.13068127421437511,0.1381030057465141,0.00742173153213897,0.4304604288640603,2,3,-1,11
issue_cycle,7,24.0,58,0.11267330572179274,0.11758817402143026,0.004914868299637532,0.28506236137897684,4,8,-4,11
issue_cycle,7,25.0,59,0.09012984546894001,0.0945998385588173,0.004469993089877293,0.26372959230276033,6,7,-1,11
issue_cycle,7,26.0,57,0.10463600392585898,0.11164715669909099,0.007011152773232001,0.39963570807422405,5,3,2,11
issue_cycle,7,27.0,57,0.12345743931918507,0.12370824013962183,0.0002508008204367756,0.014295646764896211,5,3,2,11
issue_cycle,7,28.0,63,0.14902175237587806,0.15324236924877666,0.004220616872898633,0.26589886299261384,3,7,-4,11
issue_cycle,7,29.0,63,0.13184714136046438,0.1336813264543947,0.0018341850939303146,0.11555366091760982,2,5,-3,11
issue_cycle,7,30.0,63,0.15870282313885706,0.1572001345488665,-0.0015026885899905636,-0.09466938116940551,6,3,3,11
issue_cycle,7,31.0,66,0.1753327177107035,0.1702304576085657,-0.005102260102137798,-0.3367491667410947,2,5,-3,11
issue_cycle,7,32.0,66,0.18956657968529664,0.18544631063572486,-0.004120269049571762,-0.2719377572717363,4,2,2,11
issue_cycle,7,33.0,65,0.1741760241871932,0.1696880048200849,-0.004488019367108305,-0.2917212588620398,2,4,-2,11
issue_cycle,7,34.0,72,0.1397735033691693,0.13717434498604922,-0.0025991583831200993,-0.18713940358464715,4,6,-2,11
issue_cycle,7,35.0,68,0.11123129750547106,0.10861229373102475,-0.0026190037744463004,-0.17809225666234843,7,2,5,11
issue_cycle,8,12.0,31,0.1213878884628129,0.12569059907610522,0.004302710613292322,0.13338402901206198,1,2,-1,11
issue_cycle,8,13.0,35,0.15188230031519429,0.14382793741947328,-0.008054362895721,-0.281902701350235,3,1,2,11
issue_cycle,8,14.0,36,0.12983710798404377,0.12246164599854269,-0.007375461985501073,-0.2655166314780386,4,2,2,11
issue_cycle,8,15.0,41,0.11356067121770126,0.10709868144021799,-0.006461989777483289,-0.26494158087681485,1,1,0,11
issue_cycle,8,16.0,38,0.11470361890865273,0.10878048892963514,-0.005923129979017595,-0.22507893920266864,3,0,3,11
issue_cycle,8,17.0,40,0.09598253162767889,0.09147263943525046,-0.0045098921924284375,-0.18039568769713749,5,0,5,11
issue_cycle,8,18.0,37,0.11225683226486761,0.11219547587637009,-6.135638849751778e-05,-0.0022701863744081577,1,2,-1,11
issue_cycle,8,19.0,36,0.14554607781473147,0.13834099892891186,-0.007205078885819611,-0.259382839889506,5,2,3,11
issue_cycle,8,20.0,33,0.11634418957876697,0.12863776421375814,0.012293574634991186,0.40568796295470916,1,3,-2,11
issue_cycle,8,21.0,27,0.14947585258742405,0.15985231454441318,0.010376461956989127,0.28016447283870644,0,0,0,11
issue_cycle,8,22.0,21,0.13450986238325263,0.13982785288277627,0.005317990499523659,0.11167780048999684,1,0,1,11
issue_cycle,8,23.0,21,0.1116936398680626,0.1161275445332444,0.004433904665181794,0.09311199796881767,1,1,0,11
issue_cycle,8,24.0,21,0.16029754452754774,0.16502017196883315,0.004722627441285386,0.0991751762669931,3,1,2,11
issue_cycle,8,25.0,19,0.1159940443813798,0.11524605268014321,-0.0007479917012366029,-0.014211842323495455,2,3,-1,11
issue_cycle,8,26.0,20,0.07230063332359707,0.07417907281852204,0.0018784394949249758,0.037568789898499516,4,3,1,11
issue_cycle,8,27.0,17,0.09791566557555043,0.11150269154269747,0.013587025967147046,0.2309794414414998,0,2,-2,11
issue_cycle,8,28.0,17,0.1374499351340696,0.12393533526470184,-0.01351459986936777,-0.22974819777925207,2,0,2,11
issue_cycle,8,29.0,27,0.10724333913551855,0.11358769644445965,0.0063443573089411055,0.17129764734140984,0,5,-5,11
issue_cycle,8,30.0,22,0.14574523366164074,0.14387498034573312,-0.00187025331590764,-0.04114557294996808,0,0,0,11
issue_cycle,8,31.0,23,0.14256492900789208,0.13701193229045544,-0.00555299671743664,-0.12771892450104272,3,1,2,11
issue_cycle,8,32.0,28,0.17278801665190185,0.16857618311298958,-0.004211833538912267,-0.11793133908954348,2,1,1,11
issue_cycle,8,33.0,32,0.1735717853988228,0.16337653040794145,-0.01019525499088133,-0.32624815970820253,0,2,-2,11
issue_cycle,8,34.0,33,0.16444424061586124,0.16241068616803092,-0.0020335544478302884,-0.06710729677839952,2,0,2,11
issue_cycle,8,35.0,34,0.14547707273755883,0.13916646768052635,-0.006310605057032482,-0.2145605719391044,1,2,-1,11
issue_cycle,9,12.0,47,0.10220711547525971,0.10112851221955134,-0.0010786032557083697,-0.05069435301829338,5,2,3,11
issue_cycle,9,13.0,43,0.09839815897001958,0.1022212341971124,0.003823075227092829,0.16439223476499165,2,4,-2,11
issue_cycle,9,14.0,47,0.09814194588634258,0.10729051747396326,0.009148571587620679,0.4299828646181719,5,4,1,11
issue_cycle,9,15.0,46,0.10071438683633727,0.10907844294642373,0.00836405611008646,0.3847465810639772,3,3,0,11
issue_cycle,9,16.0,46,0.1015462151871687,0.11438817032788083,0.01284195514071213,0.590729936472758,2,7,-5,11
issue_cycle,9,17.0,38,0.09538605229977726,0.09719270136117475,0.0018066490613974913,0.06865266433310467,6,3,3,11
issue_cycle,9,18.0,38,0.13413225988321723,0.13065422421600847,-0.0034780356672087405,-0.13216535535393215,0,1,-1,11
issue_cycle,9,19.0,36,0.1241266286910808,0.1293454455324697,0.005218816841388909,0.18787740629000074,3,4,-1,11
issue_cycle,9,20.0,37,0.0906076241840543,0.10926753936236505,0.01865991517831076,0.6904168615974982,1,4,-3,11
issue_cycle,9,21.0,34,0.11069627469515787,0.1258402651838172,0.015143990488659316,0.5148956766144167,0,4,-4,11
issue_cycle,9,22.0,32,0.10541665700266149,0.12111132266919815,0.01569466566653666,0.5022293013291731,1,5,-4,11
issue_cycle,9,23.0,31,0.08653086616095511,0.09919324804863297,0.012662381887677862,0.3925338385180137,0,2,-2,11
issue_cycle,9,24.0,30,0.11231772987285545,0.12019089461152348,0.007873164738668026,0.23619494216004078,2,3,-1,11
issue_cycle,9,25.0,24,0.1051166544144403,0.12138265125550092,0.016265996841060604,0.3903839241854545,0,1,-1,11
issue_cycle,9,26.0,24,0.092067316463718,0.09711188590766474,0.005044569443946743,0.12106966665472182,1,2,-1,11
issue_cycle,9,27.0,19,0.11342369436670084,0.1239663844275305,0.010542690060829646,0.20031111115576328,3,4,-1,11
issue_cycle,9,28.0,19,0.08232158320678923,0.09466287129186936,0.01234128808508013,0.23448447361652247,1,2,-1,11
issue_cycle,9,29.0,25,0.1352811628017401,0.1333425244422168,-0.0019386383595232887,-0.04846595898808222,1,2,-1,11
issue_cycle,9,30.0,30,0.10499052148056033,0.11529259061288574,0.010302069132325424,0.3090620739697627,1,5,-4,11
issue_cycle,9,31.0,34,0.1161026676044597,0.1145807889147375,-0.0015218786897221975,-0.05174387545055471,5,4,1,11
issue_cycle,9,32.0,35,0.1123627109464379,0.12796920321601993,0.01560649226958203,0.546227229435371,1,4,-3,11
issue_cycle,9,33.0,40,0.12724636020729366,0.14637977933161267,0.019133419124319012,0.7653367649727605,2,3,-1,11
issue_cycle,9,34.0,42,0.12901687920094948,0.1362927976807709,0.007275918479821399,0.30558857615249874,3,6,-3,11
issue_cycle,9,35.0,40,0.12539907496520392,0.13977966572916317,0.014380590763959273,0.5752236305583709,1,6,-5,11
issue_cycle,10,12.0,44,0.11891108756379426,0.11961399723981993,0.0007029096760256631,0.03092802574512918,2,5,-3,11
issue_cycle,10,13.0,43,0.11916881310382933,0.13160234507077143,0.012433531966942097,0.5346418745785102,3,6,-3,11
issue_cycle,10,14.0,38,0.1343107973116938,0.14052269256068986,0.006211895248996108,0.23605201946185211,3,4,-1,11
issue_cycle,10,15.0,41,0.12394904079915338,0.13163817304540265,0.007689132246249274,0.31525442209622023,1,2,-1,11
issue_cycle,10,16.0,42,0.14313243317671107,0.15559008274743752,0.012457649570726452,0.523221281970511,4,3,1,11
issue_cycle,10,17.0,46,0.14931182235419077,0.15436783709114585,0.005056014736955053,0.23257667789993242,2,3,-1,11
issue_cycle,10,18.0,47,0.147011264859116,0.15051365246230572,0.003502387603189737,0.16461221734991763,1,2,-1,11
issue_cycle,10,19.0,47,0.14048788833450604,0.143872964181011,0.003385075846504963,0.15909856478573325,2,3,-1,11
issue_cycle,10,20.0,42,0.10944452111481781,0.1175846937964147,0.008140172681596891,0.3418872526270694,2,2,0,11
issue_cycle,10,21.0,31,0.13542320314975834,0.14791109561129956,0.012487892461541226,0.387124666307778,2,1,1,11
issue_cycle,10,22.0,25,0.12509172632705484,0.1302218545373667,0.005130128210311851,0.12825320525779627,3,3,0,11
issue_cycle,10,23.0,24,0.11667150773211277,0.10512614107707285,-0.0115453666550399,-0.2770887997209576,4,2,2,11
issue_cycle,10,24.0,30,0.11373812941463071,0.10904305479074947,-0.004695074623881241,-0.14085223871643723,1,5,-4,11
issue_cycle,10,25.0,29,0.12772097179764935,0.12232846591722456,-0.005392505880424789,-0.15638267053231888,3,3,0,11
issue_cycle,10,26.0,30,0.09611572634820625,0.09863109184689597,0.0025153654986897218,0.07546096496069166,3,3,0,11
issue_cycle,10,27.0,27,0.11145527216578896,0.10204159832196415,-0.009413673843824813,-0.25416919378326996,1,2,-1,11
issue_cycle,10,28.0,26,0.09806082195327234,0.12324627628341246,0.025185454330140127,0.6548218125836432,0,5,-5,11
issue_cycle,10,29.0,26,0.13856332249785108,0.1575705530376152,0.019007230539764115,0.494187994033867,0,2,-2,11
issue_cycle,10,30.0,33,0.129056123593729,0.14274429907496314,0.013688175481234138,0.45170979088072655,1,4,-3,11
issue_cycle,10,31.0,37,0.09068019115469798,0.08425347423642594,-0.0064267169182720355,-0.2377885259760653,5,2,3,11
issue_cycle,10,32.0,46,0.08880276203502266,0.08597760187446991,-0.002825160160552731,-0.12995736738542563,4,5,-1,11
issue_cycle,10,33.0,48,0.12582715396746527,0.12511165451121622,-0.000715499456249037,-0.03434397389995378,2,3,-1,11
issue_cycle,10,34.0,46,0.1418392131082834,0.13704373147777235,-0.004795481630511054,-0.22059215500350848,2,5,-3,11
issue_cycle,10,35.0,47,0.12400545057414496,0.12057455558711605,-0.0034308949870289155,-0.16125206439035902,4,3,1,11
issue_cycle,11,12.0,48,0.11253469640249525,0.11299865352714035,0.00046395712464511533,0.022269941982965537,5,4,1,11
issue_cycle,11,13.0,45,0.14705029591822358,0.14375160548158114,-0.003298690436642449,-0.1484410696489102,4,0,4,11
issue_cycle,11,14.0,47,0.1399704121001674,0.1371731230282042,-0.002797289071963208,-0.13147258638227077,2,1,1,11
issue_cycle,11,15.0,52,0.1463963964932962,0.15398906635668672,0.007592669863390539,0.39481883289630804,2,3,-1,11
issue_cycle,11,16.0,45,0.12310935715140252,0.13398756832673842,0.010878211175335904,0.4895195028901157,2,1,1,11
issue_cycle,11,17.0,44,0.13924412531322777,0.13583298308734174,-0.003411142225886062,-0.15009025793898673,3,2,1,11
issue_cycle,11,18.0,40,0.1772922699462738,0.17373373307339524,-0.003558536872878569,-0.14234147491514276,4,2,2,11
issue_cycle,11,19.0,40,0.13223114867151115,0.1444051884520921,0.012174039780580955,0.48696159122323823,2,4,-2,11
issue_cycle,11,20.0,37,0.11387513552134867,0.12099489506045971,0.007119759539111037,0.26343110294710836,2,1,1,11
issue_cycle,11,21.0,33,0.13283191728596402,0.13226436117707813,-0.0005675561088859215,-0.01872935159323541,1,4,-3,11
issue_cycle,11,22.0,32,0.11542809920632159,0.11737666605487963,0.0019485668485580395,0.06235413915385726,2,1,1,11
issue_cycle,11,23.0,29,0.11355342561068106,0.10952145557609402,-0.004031970034587031,-0.11692713100302392,1,1,0,11
issue_cycle,11,24.0,31,0.10759341347061827,0.10752889328031484,-6.45201903034377e-05,-0.0020001258994065685,3,1,2,11
issue_cycle,11,25.0,32,0.10943785349726616,0.11042111811137506,0.000983264614108895,0.03146446765148464,1,3,-2,11
issue_cycle,11,26.0,33,0.108354702878216,0.09663501721183436,-0.011719685666381633,-0.3867496269905939,2,4,-2,11
issue_cycle,11,27.0,34,0.10035458722642644,0.08769270054177704,-0.012661886684649406,-0.4305041472780798,2,0,2,11
issue_cycle,11,28.0,34,0.1188890999869851,0.11500938884102466,-0.0038797111459604535,-0.13191017896265542,3,4,-1,11
issue_cycle,11,29.0,39,0.12142806235436022,0.10974401149740289,-0.01168405085695733,-0.45567798342133586,3,2,1,11
issue_cycle,11,30.0,41,0.1342443663118324,0.11992939263501042,-0.014314973676822,-0.586913920749702,7,4,3,11
issue_cycle,11,31.0,41,0.13275238386819513,0.12576224002683653,-0.006990143841358593,-0.2865958974957023,6,1,5,11
issue_cycle,11,32.0,45,0.13982933744733564,0.14902917677373154,0.00919983932639589,0.41399276968781507,2,1,1,11
issue_cycle,11,33.0,46,0.15848710228859716,0.17408997165744838,0.015602869368851193,0.7177319909671549,2,5,-3,11
issue_cycle,11,34.0,50,0.15880199070900672,0.17279291369280655,0.013990922983799841,0.699546149189992,5,3,2,11
issue_cycle,11,35.0,45,0.1572600696266136,0.17005729461069544,0.01279722498408187,0.5758751242836841,4,5,-1,11
issue_cycle,12,12.0,90,0.13321500616240967,0.12591547989967403,-0.007299526262735621,-0.6569573636462059,6,5,1,11
issue_cycle,12,13.0,90,0.11752327652785996,0.11949170489808827,0.001968428370228329,0.1771585533205496,7,7,0,11
issue_cycle,12,14.0,90,0.12308613369379656,0.12176492638655828,-0.0013212073072382906,-0.11890865765144615,8,2,6,11
issue_cycle,12,15.0,89,0.11673090977330526,0.11663126789186307,-9.96418814422078e-05,-0.008868127448356494,8,4,4,11
issue_cycle,12,16.0,89,0.1244483050021543,0.128338266298235,0.003889961296080693,0.34620655535118167,6,7,-1,11
issue_cycle,12,17.0,92,0.10797053246223758,0.10735305165023211,-0.0006174808120054636,-0.05680823470450265,5,7,-2,11
issue_cycle,12,18.0,89,0.11177759023769154,0.11484748399223235,0.003069893754540799,0.2732205441541311,4,3,1,11
issue_cycle,12,19.0,89,0.10998005763461931,0.11029914114788435,0.0003190835132650533,0.028398432680589746,7,5,2,11
issue_cycle,12,20.0,84,0.1189294972495502,0.11313375955879235,-0.005795737690757856,-0.4868419660236599,8,3,5,11
issue_cycle,12,21.0,84,0.12976294824719353,0.13208244749468015,0.0023194992474865886,0.19483793678887343,6,5,1,11
issue_cycle,12,22.0,84,0.11537553901229029,0.11433186913181238,-0.0010436698804779077,-0.08766826996014425,6,6,0,11
issue_cycle,12,23.0,80,0.10831024821721491,0.10764648203105107,-0.0006637661861638523,-0.053101294893108185,4,9,-5,11
issue_cycle,12,24.0,72,0.1200244601981881,0.1278214291347109,0.0077969689365227895,0.5613817634296409,6,3,3,11
